AREAS;o3G-FREE MOBILE;o3G-BOUYGUES TELECOM;o3G-SFR;o3G-ORANGE;o4G-FREE MOBILE;o4G-BOUYGUES TELECOM;o4G-SFR;o4G-ORANGE;o5G-FREE MOBILE;o5G-BOUYGUES TELECOM;o5G-SFR;o5G-ORANGE
920620302;39.33532700153256;42.80609114872661;56.3999173919033;57.961761258140626;354.017943013793;385.2548203385395;507.5992565271297;521.6558513232657;0.0;0.0;0.0;0.0
920720107;50.30940840317112;54.748473850509754;72.1348135192527;74.13239297055509;452.78467562854;492.7362646545878;649.2133216732744;667.1915367349958;0.0;0.0;0.0;0.0
920620102;38.98893676842846;42.42913707152509;55.90325492532022;57.4513450617137;350.9004309158561;381.86223364372586;503.12929432788195;517.0621055554233;0.0;0.0;0.0;0.0
920510306;40.624581541754736;44.2091034424978;58.248480887074805;59.86151574240918;365.6212338757926;397.88193098248024;524.2363279836733;538.7536416816827;0.0;0.0;0.0;0.0
920070113;40.24892359185842;43.80029920290475;57.709853679502885;59.307972704473734;362.24031232672576;394.2026928261428;519.388683115526;533.7717543402636;0.0;0.0;0.0;0.0
920330107;51.49021980574165;56.03347449448357;73.82788869205605;75.8723533019899;463.41197825167484;504.30127045035215;664.4509982285044;682.8511797179092;0.0;0.0;0.0;0.0
920350102;43.81273798672656;47.67856780908478;62.81973461332117;64.55935803338237;394.314641880539;429.1071102817631;565.3776115198905;581.0342223004413;0.0;0.0;0.0;0.0
920240401;82.85750972338869;90.16846646368771;118.80304702985879;122.09297756299334;745.7175875104982;811.5161981731893;1069.2274232687291;1098.83679806694;0.0;0.0;0.0;0.0
920500401;45.64705076520789;49.674731715079176;65.44981543540837;67.26227186285044;410.82345688687093;447.0725854357126;589.0483389186753;605.360446765654;0.0;0.0;0.0;0.0
920190107;47.90211945249652;52.12877705124622;68.68318597968252;70.58518189911987;431.11907507246866;469.158993461216;618.1486738171426;635.2666370920789;0.0;0.0;0.0;0.0
920140107;41.85165732752988;45.544450621135454;60.00789102109063;61.66964800321314;376.6649159477688;409.9000555902191;540.0710191898156;555.0268320289183;0.0;0.0;0.0;0.0
920260503;65.94998955165121;71.76910627679692;94.56064678361756;97.17924930993311;593.5499059648608;645.9219564911723;851.045821052558;874.6132437893981;0.0;0.0;0.0;0.0
920490106;81.60304493117802;88.80331360157608;117.00436589396848;120.2444867956476;734.4274043806021;799.2298224141848;1053.0392930457162;1082.2003811608286;0.0;0.0;0.0;0.0
920330108;46.26212069302616;50.34407251888141;66.33171717014781;68.16859549178267;416.35908623723543;453.0966526699328;596.9854545313302;613.517359426044;0.0;0.0;0.0;0.0
920730104;53.01165787515735;57.68915709943594;76.00936239452707;78.11423704545244;477.10492087641603;519.2024138949234;684.0842615507437;703.028133409072;0.0;0.0;0.0;0.0
920400402;108.16136266685048;117.70501231392552;155.08430676496943;159.37894910615321;973.4522640016542;1059.3451108253298;1395.758760884725;1434.410541955379;0.0;0.0;0.0;0.0
920120403;50.15041311623367;54.575449567666055;71.90684233577622;73.89810873892078;451.353718046103;491.1790461089945;647.161581021986;665.0829786502871;0.0;0.0;0.0;0.0
920500605;56.8802855878503;61.89913431619004;81.55629183552065;83.81477376327354;511.9225702906527;557.0922088457104;734.0066265196859;754.3329638694619;0.0;0.0;0.0;0.0
920630601;59.66218149817463;64.92649163036651;85.54503964811803;87.91397920760438;536.9596334835716;584.3384246732986;769.9053568330623;791.2258128684394;0.0;0.0;0.0;0.0
920440123;53.564121551037545;58.290367570246744;76.80149781214942;78.92830852079356;482.07709395933784;524.6133081322207;691.2134803093447;710.354776687142;0.0;0.0;0.0;0.0
920120506;62.31681850345232;67.81536131258046;89.35132064833236;91.82566491244003;560.8513665310708;610.3382518132242;804.1618858349913;826.4309842119603;0.0;0.0;0.0;0.0
920510409;52.653250458814426;57.29912549929805;75.49546940785892;77.58611317607655;473.87925412932975;515.6921294936825;679.4592246707302;698.275018584689;0.0;0.0;0.0;0.0
920120102;56.19246281396648;61.15062129755176;80.57007535826075;82.80124667587413;505.73216532569825;550.3555916779659;725.1306782243468;745.2112200828672;0.0;0.0;0.0;0.0
920640112;46.32727955863755;50.4149806961644;66.4251434848112;68.26460899669827;416.94551602773794;453.7348262654796;597.8262913633008;614.3814809702844;0.0;0.0;0.0;0.0
920510101;49.17068185871156;53.509271434480226;70.50208060624084;72.45444591533673;442.53613672840396;481.5834429103221;634.5187254561675;652.0900132380307;0.0;0.0;0.0;0.0
920500205;37.462120207461055;40.767601402237034;53.714069415109606;55.201535952758796;337.1590818671495;366.90841262013333;483.4266247359864;496.81382357482914;0.0;0.0;0.0;0.0
920250302;77.6482892981341;84.49960894208711;111.3339442142364;114.41703805401525;698.8346036832069;760.4964804787841;1002.0054979281275;1029.7533424861372;0.0;0.0;0.0;0.0
920440113;85.60307317499019;93.15628551395992;122.73970050825798;126.13864606079436;770.4276585749116;838.4065696256392;1104.6573045743219;1135.2478145471491;0.0;0.0;0.0;0.0
920630702;79.86444238587566;86.91130494933527;114.51151665621877;117.6826048097756;718.7799814728809;782.2017445440175;1030.603649905969;1059.1434432879805;0.0;0.0;0.0;0.0
920120105;59.022213084873634;64.2300554158919;84.62743787904675;86.97096692800497;531.1999177638626;578.0704987430271;761.6469409114208;782.7387023520447;0.0;0.0;0.0;0.0
920500407;33.376933064813436;36.321956570532265;47.85663196793102;49.181892545504496;300.39239758332087;326.8976091347904;430.7096877113792;442.6370329095405;0.0;0.0;0.0;0.0
920360401;7.781947275745118;8.468589682428512;11.157939108605133;11.46692819161266;70.03752548170606;76.21730714185661;100.4214519774462;103.20235372451393;0.0;0.0;0.0;0.0
920720109;34.40484909873008;37.4405710780298;49.33048216362033;50.6965570543052;309.6436418885707;336.9651397022682;443.97433947258304;456.26901348874685;0.0;0.0;0.0;0.0
920500303;36.75664503685184;39.99987842245642;52.70254251607433;54.16199753959639;330.80980533166655;359.9989058021078;474.322882644669;487.4579778563675;0.0;0.0;0.0;0.0
920250203;59.29675444612622;64.52882101490206;85.02108174260745;87.37551169855658;533.6707900151359;580.7593891341187;765.1897356834671;786.3796052870092;0.0;0.0;0.0;0.0
920500504;29.484834849922834;32.08643792491603;42.276049968639356;43.44677135238629;265.36351364930545;288.77794132424424;380.4844497177542;391.02094217147663;0.0;0.0;0.0;0.0
920350104;55.79356276838646;60.71652418912644;79.9981230870247;82.2134557263577;502.14206491547804;546.448717702138;719.9831077832223;739.9211015372192;0.0;0.0;0.0;0.0
920240501;31.322237255289778;34.085964071933;44.91056077045226;46.1542378379417;281.90013529760796;306.773676647397;404.1950469340703;415.3881405414753;0.0;0.0;0.0;0.0
920620306;71.54372326646762;77.85640473115595;102.5810738011852;105.42178046029495;643.8935093982086;700.7076425804037;923.2296642106668;948.7960241426546;0.0;0.0;0.0;0.0
920120207;49.737907550485886;54.12654645199935;71.31538214959373;73.29026965527478;447.6411679543729;487.13891806799415;641.8384393463436;659.6124268974731;0.0;0.0;0.0;0.0
920460111;33.48343321109943;36.43785378854938;48.009334383561686;49.33882364341416;301.35089889989484;327.94068409694444;432.08400945205517;444.04941279072744;0.0;0.0;0.0;0.0
920190104;98.06433477800492;106.71707019959359;140.60695060081588;144.50068154053076;882.5790130020441;960.4536317963424;1265.4625554073427;1300.506133864777;0.0;0.0;0.0;0.0
920640109;39.525907355781335;43.013487416585576;56.67317598806883;58.242587015430736;355.733166202032;387.1213867492702;510.0585838926195;524.1832831388766;0.0;0.0;0.0;0.0
920200111;59.908596354858496;65.19464897440484;85.89835506762799;88.27707874642384;539.1773671937265;586.7518407696435;773.0851956086519;794.4937087178146;0.0;0.0;0.0;0.0
920230302;46.12668769270291;50.1966895479414;66.1375301476255;67.96903098248282;415.14018923432616;451.7702059314727;595.2377713286295;611.7212788423453;0.0;0.0;0.0;0.0
920140106;65.86232913833152;71.67371112112548;94.4349572204018;97.05007911265908;592.7609622449836;645.0634000901293;849.9146149836162;873.4507120139317;0.0;0.0;0.0;0.0
920500103;70.7275016551;76.96816356584412;101.41075604959191;104.21905390942676;636.5475148959;692.7134720925972;912.6968044463273;937.971485184841;0.0;0.0;0.0;0.0
920040401;55.295121034718555;60.17410230248784;79.28344560125086;81.47898717174705;497.6560893124669;541.5669207223906;713.5510104112578;733.3108845457234;0.0;0.0;0.0;0.0
920400203;64.64998034663017;70.3543903772152;92.6966629970065;95.26364751076976;581.8498231196714;633.1895133949367;834.2699669730584;857.3728275969278;0.0;0.0;0.0;0.0
920200107;99.01558790175748;107.7522574225008;141.97087971207876;145.90238099641323;891.1402911158173;969.7703168025073;1277.7379174087087;1313.121428967719;0.0;0.0;0.0;0.0
920490101;53.983296191505374;58.74652820840291;77.40252027458492;79.5459746821888;485.8496657235483;528.7187538756262;696.6226824712642;715.9137721396992;0.0;0.0;0.0;0.0
920120106;56.217012888163524;61.17733755476619;80.60527583229329;82.83742193226448;505.9531159934716;550.5960379928957;725.4474824906396;745.5367973903803;0.0;0.0;0.0;0.0
920480209;68.28826961233457;74.3137051663641;97.91332775297971;100.62477375229301;614.5944265110111;668.8233464972769;881.2199497768174;905.622963770637;0.0;0.0;0.0;0.0
920250206;40.79084096599331;44.3900328159339;58.486867561534524;60.10650389400779;367.11756869393975;399.5102953434051;526.3818080538107;540.9585350460701;0.0;0.0;0.0;0.0
920200109;87.03894536545921;94.71885230947032;124.79848784018048;128.25444596498548;783.3505082891328;852.469670785233;1123.1863905616244;1154.2900136848693;0.0;0.0;0.0;0.0
920120601;75.48067095499296;82.1407301569041;108.22596203105607;111.22298867191608;679.3260385949366;739.266571412137;974.0336582795047;1001.0068980472448;0.0;0.0;0.0;0.0
920510411;32.3081814156008;35.15890330521264;46.324230706192324;47.60705555651765;290.77363274040715;316.43012974691374;416.9180763557309;428.46350000865885;0.0;0.0;0.0;0.0
920020401;63.8784399050781;69.51477283787912;91.5904101580164;94.12675997777686;574.9059591457029;625.6329555409121;824.3136914221476;847.1408397999917;0.0;0.0;0.0;0.0
920330103;29.637804936916854;32.25290537252717;42.49538207866755;43.67217727469219;266.74024443225164;290.27614835274454;382.4584387080079;393.0495954722297;0.0;0.0;0.0;0.0
920250104;46.21107811080237;50.28852617940258;66.2585311147534;68.09338274562349;415.89970299722125;452.59673561462324;596.3267800327806;612.8404447106113;0.0;0.0;0.0;0.0
920630106;55.79900239529088;60.72244378311066;80.00592255207147;82.22147117659037;502.19102155761783;546.5019940479959;720.0533029686433;739.9932405893134;0.0;0.0;0.0;0.0
920250101;47.17785711204464;51.34060921016623;67.64472159447577;69.51796003863049;424.6007140084017;462.0654828914961;608.8024943502819;625.6616403476744;0.0;0.0;0.0;0.0
920400301;82.82640307106189;90.13461510674382;118.75844557983137;122.04714099588824;745.4376276395569;811.2115359606944;1068.8260102184825;1098.4242689629943;0.0;0.0;0.0;0.0
920730108;75.98584418705278;82.69047749767509;108.95029129761244;111.96737628739247;683.8725976834749;744.2142974790758;980.552621678512;1007.7063865865323;0.0;0.0;0.0;0.0
920510104;54.190675645682425;58.972205849713234;77.69986581550054;79.8515544073144;487.7160808111418;530.7498526474192;699.2987923395049;718.6639896658296;0.0;0.0;0.0;0.0
920480106;72.3258592111628;78.70755267097128;103.70251872188783;106.57428077880164;650.932732900465;708.3679740387415;933.3226684969904;959.1685270092148;0.0;0.0;0.0;0.0
920200108;58.50975582674159;63.67238134086585;83.89266460451918;86.2158460858751;526.5878024406742;573.0514320677927;755.0339814406727;775.9426147728759;0.0;0.0;0.0;0.0
920600105;46.0856720075558;50.152054831751904;66.07872089318663;67.90859316407487;414.7710480680022;451.36849348576715;594.7084880386797;611.1773384766739;0.0;0.0;0.0;0.0
920120103;49.38245103351235;53.739726124704625;70.80572023187433;72.76649402291085;444.44205930161115;483.65753512234164;637.251482086869;654.8984462061977;0.0;0.0;0.0;0.0
920630101;56.73343915335482;61.73933084335672;81.34573996253081;83.59839122303167;510.60095238019335;555.6539775902105;732.1116596627772;752.385521007285;0.0;0.0;0.0;0.0
920360404;11.843007976397551;12.88797926843263;16.98078349557002;17.451020576985805;106.58707178757795;115.99181341589367;152.82705146013015;157.05918519287223;0.0;0.0;0.0;0.0
920040706;31.526015424806495;34.30772266817178;45.20274270468578;46.45451096420016;283.73413882325843;308.769504013546;406.824684342172;418.09059867780144;0.0;0.0;0.0;0.0
920040305;57.42141609537084;62.48801163319768;82.33217748968612;84.6121454817082;516.7927448583374;562.3921046987791;740.9895974071751;761.5093093353738;0.0;0.0;0.0;0.0
920020203;57.56259169309478;62.64164390130903;82.53459838348148;84.8201718771779;518.063325237853;563.7747951117813;742.8113854513333;763.3815468946011;0.0;0.0;0.0;0.0
920630802;61.34696913935008;66.75993700458686;87.96072781009754;90.39656334945408;552.1227222541506;600.8394330412817;791.6465502908778;813.5690701450868;0.0;0.0;0.0;0.0
920500602;50.54494266760347;55.004790550039075;72.4725280895785;74.47945963667452;454.90448400843115;495.0431149503517;652.2527528062066;670.3151367300708;0.0;0.0;0.0;0.0
920360502;78.33695855678187;85.24904313532144;112.3213744012681;115.43181246161092;705.0326270110367;767.241388217893;1010.892369611413;1038.8863121544982;0.0;0.0;0.0;0.0
920240202;38.47519042708224;41.87006017064832;55.1666333329488;56.694324717553535;346.2767138437401;376.83054153583487;496.49969999653916;510.2489224579818;0.0;0.0;0.0;0.0
920780106;34.503766874591925;37.54821689293827;49.47231279812813;50.84231530638399;310.5339018713273;337.9339520364445;445.2508151831532;457.58083775745587;0.0;0.0;0.0;0.0
920190102;40.2816550713065;43.83591875406885;57.756784844888;59.35620350213106;362.5348956417585;394.52326878661967;519.811063603992;534.2058315191795;0.0;0.0;0.0;0.0
920120501;57.50163845128929;62.5753124322854;82.44720219118685;84.73035548263509;517.5147460616035;563.1778118905687;742.0248197206816;762.5731993437158;0.0;0.0;0.0;0.0
920120707;46.4743995107406;50.57508182051183;66.63608753378247;68.48139457317953;418.26959559666534;455.1757363846065;599.7247878040423;616.3325511586157;0.0;0.0;0.0;0.0
920500206;69.36233062857026;75.48253627226764;99.45334171008236;102.20743424974617;624.2609756571322;679.3428264504088;895.0800753907412;919.8669082477155;0.0;0.0;0.0;0.0
920750105;57.88640076859322;62.994024365822035;82.99888345496822;85.29731407372118;520.9776069173389;566.9462192923984;746.989951094714;767.6758266634907;0.0;0.0;0.0;0.0
920360201;48.49204292142742;52.77075259096514;69.52903212998784;71.45445148127982;436.4283862928467;474.9367733186862;625.7612891698906;643.0900633315183;0.0;0.0;0.0;0.0
920350106;36.625356457021944;39.85700555617094;52.514297861171165;53.96853995578821;329.62820811319745;358.71305000553843;472.62868075054047;485.7168596020939;0.0;0.0;0.0;0.0
920250103;50.02841182956645;54.44268346158702;71.73191402033424;73.7183362547435;450.255706466098;489.9841511542832;645.5872261830082;663.4650262926915;0.0;0.0;0.0;0.0
920620203;48.83968097085234;53.149064585927555;70.02748374497212;71.96670637175595;439.55712873767106;478.341581273348;630.247353704749;647.7003573458036;0.0;0.0;0.0;0.0
920260603;57.06236957356736;62.09728453594095;81.81736813857084;84.08307987163896;513.5613261621062;558.8755608234686;736.3563132471376;756.7477188447506;0.0;0.0;0.0;0.0
920250401;74.52559229233833;81.10137984754465;106.85654777210274;109.81565217194559;670.7303306310448;729.912418627902;961.7089299489247;988.3408695475104;0.0;0.0;0.0;0.0
920350108;53.0322006184971;57.71151243777626;76.03881706328627;78.1445073819619;477.28980556647383;519.4036119399864;684.3493535695765;703.3005664376572;0.0;0.0;0.0;0.0
920510403;35.32477412618342;38.44166596084666;50.6494923132777;52.05209363887615;317.9229671356507;345.97499364761995;455.84543081949926;468.46884274988537;0.0;0.0;0.0;0.0
920240301;63.08239859837901;68.64849259235362;90.44902740208754;92.95376969937612;567.741587385411;617.8364333311827;814.0412466187879;836.5839272943851;0.0;0.0;0.0;0.0
920230401;55.59983348541034;60.50570114588773;79.72034948275748;81.9279899299723;500.398501368693;544.5513103129896;717.4831453448173;737.3519093697507;0.0;0.0;0.0;0.0
920510307;51.51844932649953;56.064194855308315;73.8683648431427;75.91395033110666;463.6660439384957;504.5777536977748;664.8152835882844;683.22555297996;0.0;0.0;0.0;0.0
920220107;45.236743223074335;49.22822056628678;64.86150682720218;66.65767163164777;407.130689007669;443.0539850965811;583.7535614448195;599.9190446848299;0.0;0.0;0.0;0.0
920220102;54.67743262609209;59.50191197545316;78.39778942711733;80.5688051343298;492.09689363482875;535.5172077790785;705.580104844056;725.1192462089683;0.0;0.0;0.0;0.0
920630201;61.61762050238605;67.05446937024365;88.34879410268589;90.7953760932218;554.5585845214744;603.4902243321928;795.1391469241729;817.1583848389962;0.0;0.0;0.0;0.0
920750109;41.71967340149975;45.400821054573264;59.818649362444496;61.475165806327574;375.4770606134977;408.6073894911594;538.3678442620004;553.2764922569481;0.0;0.0;0.0;0.0
920140101;42.226683229970405;45.952567044379556;60.545611984148735;62.222259700632854;380.04014906973356;413.573103399416;544.9105078573386;560.0003373056957;0.0;0.0;0.0;0.0
920440120;45.46193188031315;49.473278810929024;65.18438762250783;66.98949374128497;409.1573869228183;445.2595092983612;586.6594886025705;602.9054436715647;0.0;0.0;0.0;0.0
920400701;61.740426712211985;67.18811142211305;88.52487653589219;90.97633465534767;555.6638404099078;604.6930027990174;796.7238888230297;818.787011898129;0.0;0.0;0.0;0.0
920360302;47.74948563697159;51.962675546116145;68.46433602359897;70.36027148271403;429.7453707327443;467.6640799150453;616.1790242123907;633.2424433444262;0.0;0.0;0.0;0.0
920120402;45.140581968259646;49.12357449487079;64.72362855743111;66.51597519440612;406.26523771433676;442.11217045383717;582.51265701688;598.6437767496551;0.0;0.0;0.0;0.0
920480210;50.474931921967936;54.92860238567099;72.37214503517461;74.37629674384098;454.27438729771137;494.35742147103895;651.3493053165715;669.3866706945689;0.0;0.0;0.0;0.0
920040202;63.16988093226942;68.74369395570496;90.57446163082747;93.08267749137347;568.5289283904248;618.6932456013446;815.1701546774473;837.7440974223613;0.0;0.0;0.0;0.0
920020403;47.571626111462216;51.769122533061825;68.20931685099362;70.09819024071344;428.14463500315986;465.9221027975565;613.8838516589426;630.883712166421;0.0;0.0;0.0;0.0
920630301;36.49754985484707;39.71792190086299;52.33104574775867;53.780213168465835;328.4779486936236;357.46129710776694;470.97941172982803;484.0219185161925;0.0;0.0;0.0;0.0
920440118;44.76356988792817;48.71329664274536;64.18305976577936;65.9604368054471;402.87212899135346;438.4196697847083;577.6475378920143;593.6439312490239;0.0;0.0;0.0;0.0
920780103;72.83011065939041;79.2562968940425;104.42552631309654;107.31731011868999;655.4709959345137;713.3066720463827;939.8297368178689;965.8557910682099;0.0;0.0;0.0;0.0
920500606;64.10702444301627;69.763526599753;91.91816004697186;94.46358601750339;576.9632199871463;627.8717393977771;827.2634404227467;850.1722741575305;0.0;0.0;0.0;0.0
920480207;32.25413294760537;35.10008585474702;46.24673474105181;47.52741354926555;290.28719652844825;315.9007726927232;416.22061266946633;427.74672194339;0.0;0.0;0.0;0.0
920600101;74.06814666753735;80.60357137349652;106.20065147183664;109.14159258951827;666.613320007836;725.4321423614688;955.8058632465297;982.2743333056644;0.0;0.0;0.0;0.0
920040707;64.8011582397833;70.51890749623477;92.91342541733636;95.48641258273952;583.2104241580497;634.6701674661131;836.2208287560272;859.3777132446556;0.0;0.0;0.0;0.0
920620401;52.755356609755616;57.410241016498766;75.64187160957607;77.73656959261048;474.7982094878005;516.6921691484889;680.7768444861846;699.6291263334944;0.0;0.0;0.0;0.0
920250403;76.2556757496906;82.98411772760447;109.33718214110048;112.36498103116173;686.3010817472152;746.8570595484404;984.0346392699043;1011.2848292804556;0.0;0.0;0.0;0.0
920250210;46.48463683775021;50.58622244108111;66.65076605412713;68.49647957562604;418.3617315397518;455.27600196973003;599.8568944871442;616.4683161806344;0.0;0.0;0.0;0.0
920230303;46.23247897300682;50.311815352978016;66.28921617453184;68.12491754551888;416.09231075706134;452.80633817680217;596.6029455707866;613.12425790967;0.0;0.0;0.0;0.0
920750110;38.51438741532318;41.91271571667523;55.22283489697074;56.75208263257915;346.62948673790856;377.21444145007706;497.0055140727366;510.7687436932124;0.0;0.0;0.0;0.0
920780104;48.43144547076165;52.70480830641709;69.4421460794009;71.36515935544584;435.88300923685483;474.3432747577539;624.9793147146081;642.2864341990127;0.0;0.0;0.0;0.0
920350110;64.7623853877673;70.47671351021737;92.8578319898134;95.42927964491594;582.8614684899056;634.2904215919563;835.7204879083207;858.8635168042434;0.0;0.0;0.0;0.0
920320104;58.18908084681763;63.323411509772136;83.43287327301057;85.7433220713401;523.7017276213586;569.9107035879492;750.8958594570952;771.6898986420609;0.0;0.0;0.0;0.0
920630103;35.31857179616919;38.434916366419415;50.64059926656612;52.04295432317872;317.8671461655227;345.91424729777475;455.7653933990951;468.3865889086085;0.0;0.0;0.0;0.0
920120401;62.17136694966759;67.65707579816768;89.14276878812633;91.61133776995136;559.5423025470083;608.9136821835092;802.284919093137;824.5020399295623;0.0;0.0;0.0;0.0
920320103;39.81881004929157;43.332234465405534;57.093146761851884;58.67418774910316;358.3692904436241;389.9901101886498;513.8383208566669;528.0676897419285;0.0;0.0;0.0;0.0
920230105;59.289706675594275;64.52115138226436;85.01097648338886;87.36512660139039;533.6073600803485;580.6903624403793;765.0987883504997;786.2861394125135;0.0;0.0;0.0;0.0
920120304;33.639098668251165;36.607254433096855;48.23253117874248;49.56820127292304;302.75188801426043;329.46528989787174;434.0927806086823;446.11381145630736;0.0;0.0;0.0;0.0
920120206;66.05060141453049;71.87859565698906;94.7049064399518;97.32750384905816;594.4554127307744;646.9073609129016;852.3441579595662;875.9475346415235;0.0;0.0;0.0;0.0
920260504;31.423039327833006;34.19566044499474;45.05509315387821;46.30277265660099;282.80735395049703;307.7609440049527;405.4958383849039;416.7249539094089;0.0;0.0;0.0;0.0
920260101;63.249611485273434;68.83045955750345;90.68878117373765;93.20016280624115;569.2465033674608;619.474136017531;816.1990305636388;838.8014652561703;0.0;0.0;0.0;0.0
920070110;42.897263575688946;46.68231624413209;61.50710586220106;63.21037956300047;386.07537218120046;420.1408461971888;553.5639527598095;568.8934160670043;0.0;0.0;0.0;0.0
920460110;46.30549508691236;50.391274065169334;66.39390839667581;68.23250893689145;416.74945578221116;453.521466586524;597.5451755700823;614.092580432023;0.0;0.0;0.0;0.0
920220101;57.03713105274198;62.06981908680745;81.78118055356387;84.04589016889332;513.3341794746777;558.6283717812671;736.0306249820748;756.41301152004;0.0;0.0;0.0;0.0
920260203;77.41650439567235;84.24737243058462;111.00160556732432;114.07549618303484;696.7485395610511;758.2263518752616;999.014450105919;1026.6794656473137;0.0;0.0;0.0;0.0
920240502;64.4575364699123;70.14496615843397;92.4207324384772;94.98007579831194;580.1178282292107;631.3046954259058;831.7865919462947;854.8206821848075;0.0;0.0;0.0;0.0
920720106;47.519994548238145;51.71293524367093;68.13528630078264;70.0221096137274;427.6799509341433;465.4164171930384;613.2175767070437;630.1989865235465;0.0;0.0;0.0;0.0
920350103;43.655173996399135;47.507101113728474;62.5938156566017;64.3271828593999;392.89656596759215;427.5639100235563;563.3443409094153;578.9446457345991;0.0;0.0;0.0;0.0
920640105;49.06053815106773;53.389409164397236;70.34415396660447;72.29214592260274;441.5448433596095;480.5046824795752;633.0973856994402;650.6293133034247;0.0;0.0;0.0;0.0
920640110;59.229815754764616;64.45597596842032;84.92510347190515;87.27687556805022;533.0683417928815;580.1037837157829;764.3259312471464;785.491880112452;0.0;0.0;0.0;0.0
920360202;46.332137558669025;50.42026734325747;66.4321089995622;68.271767402627;416.9892380280212;453.7824060893173;597.8889809960599;614.445906623643;0.0;0.0;0.0;0.0
920260406;84.25545867782039;91.68976385527513;120.80745913363953;124.15289646349416;758.2991281003834;825.2078746974762;1087.2671322027556;1117.3760681714475;0.0;0.0;0.0;0.0
920500801;72.55994776236867;78.96229609434236;104.03816039457271;106.91921714396088;653.0395298613179;710.6606648490814;936.3434435511543;962.2729542956479;0.0;0.0;0.0;0.0
920620205;58.083376020691986;63.208379787223635;83.28131120613925;85.58756290107848;522.7503841862278;568.8754180850127;749.5318008552532;770.2880661097064;0.0;0.0;0.0;0.0
920040703;47.0010931714575;51.148248451291984;67.39127329731038;69.2574931732359;423.00983854311744;460.3342360616279;606.5214596757935;623.3174385591232;0.0;0.0;0.0;0.0
920200102;51.34482964775605;55.87525579314629;73.61942486259139;75.658116628017;462.10346682980435;502.8773021383166;662.5748237633226;680.923049652153;0.0;0.0;0.0;0.0
920260505;53.12823024488799;57.816015266495754;76.17650660112616;78.28600986084965;478.1540722039918;520.3441373984618;685.5885594101354;704.5740887476469;0.0;0.0;0.0;0.0
920500301;86.33853221720415;93.9566380010751;123.79421898790301;127.22236659064494;777.0467899548372;845.609742009676;1114.147970891127;1145.0012993158043;0.0;0.0;0.0;0.0
920360501;128.93101124563134;140.3072769437753;184.86431759483906;189.98363715900385;1160.379101210682;1262.7654924939777;1663.7788583535516;1709.8527344310346;0.0;0.0;0.0;0.0
920440115;72.46819500233096;78.86244750253664;103.90660312834218;106.78401675343473;652.2137550209785;709.7620275228297;935.1594281550796;961.0561507809126;0.0;0.0;0.0;0.0
920480105;47.3934050107779;51.57517604114066;67.95377924339478;69.83557620705803;426.54064509700106;464.17658437026597;611.584013190553;628.5201858635222;0.0;0.0;0.0;0.0
920190108;45.48646406074797;49.49997559551985;65.21956244004305;67.02564263069038;409.3781765467317;445.4997803596787;586.9760619603874;603.2307836762135;0.0;0.0;0.0;0.0
920770103;46.31675505795951;50.403527563073595;66.41005320810372;68.24910083540505;416.8507955216356;453.6317480676624;597.6904788729335;614.2419075186455;0.0;0.0;0.0;0.0
920190109;69.83624221077302;75.99826358231182;100.13284728750544;102.9057569046979;628.5261798969572;683.9843722408065;901.195625587549;926.1518121422811;0.0;0.0;0.0;0.0
920250204;57.85277558156984;62.95743225053189;82.95067087063322;85.24776637166615;520.6749802341285;566.616890254787;746.556037835699;767.2298973449953;0.0;0.0;0.0;0.0
920500508;41.53538594088629;45.200272935670384;59.55441366524138;61.20361281289422;373.8184734679766;406.80245642103347;535.9897229871724;550.832515316048;0.0;0.0;0.0;0.0
920440108;41.39001903877642;45.042079542197875;59.34598318059855;60.9894104071382;372.5101713489878;405.37871587978094;534.1138486253869;548.9046936642438;0.0;0.0;0.0;0.0
920220108;39.49868692460599;42.983865182659464;56.63414669336889;58.20247690949295;355.4881823214539;386.8547866439352;509.70732024032;523.8222921854366;0.0;0.0;0.0;0.0
920330104;36.18897799850086;39.38212311601564;51.8886081596152;53.325523462496854;325.7008019865077;354.4391080441408;466.99747343653684;479.92971116247173;0.0;0.0;0.0;0.0
920500701;38.17685653510081;41.545402699962644;54.738875179004836;56.25472095319266;343.5917088159072;373.9086242996638;492.6498766110435;506.292488578734;0.0;0.0;0.0;0.0
920230202;60.85612326584008;66.22578120106127;87.25694144734423;89.67328751819376;547.7051093925606;596.0320308095514;785.3124730260981;807.0595876637439;0.0;0.0;0.0;0.0
920440104;67.1124718075161;73.03416049641459;96.22744119460029;98.89220110460461;604.0122462676449;657.3074444677312;866.0469707514026;890.0298099414414;0.0;0.0;0.0;0.0
920360503;83.77283076793879;91.16455112981575;120.11545588050046;123.4417300433451;753.9554769114491;820.4809601683418;1081.0391029245043;1110.975570390106;0.0;0.0;0.0;0.0
920200104;49.60769671590928;53.98484642613657;71.12868279119346;73.09840016079573;446.46927044318346;485.86361783522915;640.158145120741;657.8856014471615;0.0;0.0;0.0;0.0
920500704;43.693244894631746;47.54853120886396;62.648402606273464;64.38328144767796;393.2392040516857;427.9367808797757;563.8356234564611;579.4495330291016;0.0;0.0;0.0;0.0
920490115;53.91587208391911;58.67315491485315;77.30584600267814;79.44662327659846;485.24284875527195;528.0583942336784;695.7526140241032;715.0196094893861;0.0;0.0;0.0;0.0
